"","match_id","team.id","team.name","jersey_number","player.id","player.name","position.id","position.name"
"281",3788753,796,"Russia",23,5179,"Daler Kuzyaev",8,"Left Wing Back"
"282",3788753,796,"Russia",7,20845,"Magomed Ozdoev",9,"Right Defensive Midfield"
"283",3788753,796,"Russia",11,5171,"Roman Zobnin",11,"Left Defensive Midfield"
"284",3788753,796,"Russia",15,6299,"Aleksey Miranchuk",18,"Right Attacking Midfield"
"285",3788753,796,"Russia",17,5177,"Aleksandr Golovin",20,"Left Attacking Midfield"
"286",3788753,796,"Russia",22,5195,"Artem Dzyuba",23,"Center Forward"
"287",3788754,914,"Italy",21,7036,"Gianluigi Donnarumma",1,"Goalkeeper"
"288",3788754,914,"Italy",2,11514,"Giovanni Di Lorenzo",2,"Right Back"
"289",3788754,914,"Italy",19,7173,"Leonardo Bonucci",3,"Right Center Back"
"290",3788754,914,"Italy",3,6954,"Giorgio Chiellini",5,"Left Center Back"
"291",3788754,914,"Italy",4,8286,"Leonardo Spinazzola",6,"Left Back"
"292",3788754,914,"Italy",8,7024,"Jorge Luiz Frello Filho",10,"Center Defensive Midfield"
"293",3788754,914,"Italy",18,8181,"Nicolò Barella",13,"Right Center Midfield"
"294",3788754,914,"Italy",5,7038,"Manuel Locatelli",15,"Left Center Midfield"
"295",3788754,914,"Italy",11,7131,"Domenico Berardi",17,"Right Wing"
"296",3788754,914,"Italy",10,7037,"Lorenzo Insigne",21,"Left Wing"
"297",3788754,914,"Italy",17,7788,"Ciro Immobile",23,"Center Forward"
"298",3788754,773,"Switzerland",1,5550,"Yann Sommer",1,"Goalkeeper"
"299",3788754,773,"Switzerland",4,8814,"Nico Elvedi",3,"Right Center Back"
"300",3788754,773,"Switzerland",22,5537,"Fabian Lukas Schär",4,"Center Back"
"301",3788754,773,"Switzerland",5,5549,"Manuel Obafemi Akanji",5,"Left Center Back"
"302",3788754,773,"Switzerland",2,16027,"Kevin Mbabu",7,"Right Wing Back"
"303",3788754,773,"Switzerland",13,5544,"Ricardo Iván Rodríguez Araya",8,"Left Wing Back"
"304",3788754,773,"Switzerland",8,6983,"Remo Freuler",9,"Right Defensive Midfield"
"305",3788754,773,"Switzerland",10,3500,"Granit Xhaka",11,"Left Defensive Midfield"
"306",3788754,773,"Switzerland",23,3533,"Xherdan Shaqiri",19,"Center Attacking Midfield"
"307",3788754,773,"Switzerland",9,5543,"Haris Seferovic",22,"Right Center Forward"
"308",3788754,773,"Switzerland",7,5545,"Breel-Donald Embolo",24,"Left Center Forward"
"309",3788755,909,"Turkey",23,30357,"Ugurcan Çakir",1,"Goalkeeper"
"310",3788755,909,"Turkey",2,10349,"Mehmet Zeki Çelik",2,"Right Back"
"311",3788755,909,"Turkey",22,12293,"Kaan Ayhan",3,"Right Center Back"
"312",3788755,909,"Turkey",4,8963,"Caglar Söyüncü",5,"Left Center Back"
"313",3788755,909,"Turkey",13,31042,"Cengiz Umut Meras",6,"Left Back"
"314",3788755,909,"Turkey",5,12555,"Okay Yokuslu",10,"Center Defensive Midfield"
"315",3788755,909,"Turkey",7,6971,"Cengiz Ünder",12,"Right Midfield"
"316",3788755,909,"Turkey",6,11088,"Ozan Tufan",13,"Right Center Midfield"
"317",3788755,909,"Turkey",10,7039,"Hakan Çalhanoglu",15,"Left Center Midfield"
"318",3788755,909,"Turkey",9,8541,"Kenan Karaman",16,"Left Midfield"
"319",3788755,909,"Turkey",17,11086,"Burak Yilmaz",23,"Center Forward"
"320",3788755,907,"Wales",12,9914,"Danny Ward",1,"Goalkeeper"
"321",3788755,907,"Wales",14,4774,"Connor Roberts",2,"Right Back"
"322",3788755,907,"Wales",22,4767,"Chris Mepham",3,"Right Center Back"
"323",3788755,907,"Wales",6,11250,"Joe Rodon",5,"Left Center Back"
"324",3788755,907,"Wales",4,3086,"Ben Davies",6,"Left Back"
"325",3788755,907,"Wales",7,10931,"Joe Allen",10,"Center Defensive Midfield"
"326",3788755,907,"Wales",20,11252,"Daniel James",12,"Right Midfield"
"327",3788755,907,"Wales",16,22074,"Joseff Morrell",13,"Right Center Midfield"
"328",3788755,907,"Wales",10,3517,"Aaron Ramsey",15,"Left Center Midfield"
"329",3788755,907,"Wales",11,6399,"Gareth Frank Bale",16,"Left Midfield"
"330",3788755,907,"Wales",13,3853,"Kieffer Roberto Francisco Moore",23,"Center Forward"
"331",3788756,941,"Netherlands",1,20201,"Maarten Stekelenburg",1,"Goalkeeper"
"332",3788756,941,"Netherlands",6,7787,"Stefan de Vrij",3,"Right Center Back"
"333",3788756,941,"Netherlands",3,8069,"Matthijs de Ligt",4,"Center Back"
"334",3788756,941,"Netherlands",17,3311,"Daley Blind",5,"Left Center Back"
"335",3788756,941,"Netherlands",22,8125,"Denzel Dumfries",7,"Right Wing Back"
"336",3788756,941,"Netherlands",12,3321,"Patrick van Aanholt",8,"Left Wing Back"
"337",3788756,941,"Netherlands",15,6994,"Marten de Roon",9,"Right Defensive Midfield"
"338",3788756,941,"Netherlands",21,8118,"Frenkie de Jong",11,"Left Defensive Midfield"
"339",3788756,941,"Netherlands",8,3567,"Georginio Wijnaldum",19,"Center Attacking Midfield"
"340",3788756,941,"Netherlands",19,7829,"Wout Weghorst",22,"Right Center Forward"
"341",3788756,941,"Netherlands",10,2988,"Memphis Depay",24,"Left Center Forward"
"342",3788756,915,"Austria",13,21532,"Daniel Bachmann",1,"Goalkeeper"
"343",3788756,915,"Austria",3,3969,"Aleksandar Dragovic",3,"Right Center Back"
"344",3788756,915,"Austria",8,8220,"David Olatukunbo Alaba",4,"Center Back"
"345",3788756,915,"Austria",4,8307,"Martin Hinteregger",5,"Left Center Back"
"346",3788756,915,"Austria",21,8779,"Stefan Lainer",7,"Right Wing Back"
"347",3788756,915,"Austria",2,8777,"Andreas Ulmer",8,"Left Wing Back"
"348",3788756,915,"Austria",23,8769,"Xaver Schlager",10,"Center Defensive Midfield"
"349",3788756,915,"Austria",24,8506,"Konrad Laimer",13,"Right Center Midfield"
"350",3788756,915,"Austria",9,8518,"Marcel Sabitzer",15,"Left Center Midfield"
"351",3788756,915,"Austria",19,24977,"Christoph Baumgartner",22,"Right Center Forward"
"352",3788756,915,"Austria",11,8309,"Michael Gregoritsch",24,"Left Center Forward"
"353",3788757,776,"Denmark",1,3815,"Kasper Schmeichel",1,"Goalkeeper"
"354",3788757,776,"Denmark",6,3959,"Andreas Christensen",3,"Right Center Back"
"355",3788757,776,"Denmark",4,5534,"Simon Thorup Kjær",4,"Center Back"
"356",3788757,776,"Denmark",3,8815,"Jannik Vestergaard",5,"Left Center Back"
"357",3788757,776,"Denmark",18,6797,"Daniel Wass",7,"Right Wing Back"
"358",3788757,776,"Denmark",5,16554,"Joakim Mæhle",8,"Left Wing Back"
"359",3788757,776,"Denmark",23,3570,"Pierre-Emile Højbjerg",9,"Right Defensive Midfield"
"360",3788757,776,"Denmark",8,5527,"Thomas Delaney",11,"Left Defensive Midfield"
"361",3788757,776,"Denmark",9,4447,"Martin Braithwaite Christensen",18,"Right Attacking Midfield"
"362",3788757,776,"Denmark",14,24443,"Mikkel Damsgaard",20,"Left Attacking Midfield"
"363",3788757,776,"Denmark",20,5536,"Yussuf Yurary Poulsen",23,"Center Forward"
"364",3788757,782,"Belgium",1,3509,"Thibaut Courtois",1,"Goalkeeper"
"365",3788757,782,"Belgium",2,20005,"Toby Alderweireld",3,"Right Center Back"
"366",3788757,782,"Belgium",18,13116,"Jason Denayer",4,"Center Back"
"367",3788757,782,"Belgium",5,3077,"Jan Vertonghen",5,"Left Center Back"
"368",3788757,782,"Belgium",15,3176,"Thomas Meunier",7,"Right Wing Back"
"369",3788757,782,"Belgium",16,5632,"Thorgan Hazard",8,"Left Wing Back"
"370",3788757,782,"Belgium",19,6331,"Leander Dendoncker",9,"Right Defensive Midfield"
"371",3788757,782,"Belgium",8,2954,"Youri Tielemans",11,"Left Defensive Midfield"
"372",3788757,782,"Belgium",14,5630,"Dries Mertens",18,"Right Attacking Midfield"
"373",3788757,782,"Belgium",11,5633,"Yannick Ferreira Carrasco",20,"Left Attacking Midfield"
"374",3788757,782,"Belgium",9,3289,"Romelu Lukaku Menama",23,"Center Forward"
"375",3788758,911,"Ukraine",1,22243,"Heorhii Bushchan",1,"Goalkeeper"
"376",3788758,911,"Ukraine",21,31900,"Oleksandr Karavaev",2,"Right Back"
"377",3788758,911,"Ukraine",13,39136,"Illia Zabarnyi",3,"Right Center Back"
"378",3788758,911,"Ukraine",22,18617,"Mykola Matviyenko",5,"Left Center Back"
"379",3788758,911,"Ukraine",16,20827,"Vitalii Mykolenko",6,"Left Back"
"380",3788758,911,"Ukraine",6,11000,"Taras Stepanenko",10,"Center Defensive Midfield"
"381",3788758,911,"Ukraine",10,21294,"Mykola Shaparenko",13,"Right Center Midfield"
"382",3788758,911,"Ukraine",17,3575,"Oleksandr Zinchenko",15,"Left Center Midfield"
"383",3788758,911,"Ukraine",7,8830,"Andriy Yarmolenko",17,"Right Wing"
"384",3788758,911,"Ukraine",8,16557,"Ruslan Malinovskiy",21,"Left Wing"
"385",3788758,911,"Ukraine",9,23649,"Roman Yaremchuk",23,"Center Forward"
"386",3788758,2358,"North Macedonia",1,21397,"Stole Dimitrievski",1,"Goalkeeper"
"387",3788758,2358,"North Macedonia",13,10592,"Stefan Ristovski",3,"Right Center Back"
"388",3788758,2358,"North Macedonia",14,30644,"Darko Velkovski",4,"Center Back"
"389",3788758,2358,"North Macedonia",6,46906,"Visar Musliu",5,"Left Center Back"
"390",3788758,2358,"North Macedonia",16,16740,"Boban Nikolov",7,"Right Wing Back"
"391",3788758,2358,"North Macedonia",8,4713,"Ezgjan Alioski",8,"Left Wing Back"
"392",3788758,2358,"North Macedonia",20,46909,"Stefan Spirovski",10,"Center Defensive Midfield"
"393",3788758,2358,"North Macedonia",5,18879,"Arijan Ademi",13,"Right Center Midfield"
"394",3788758,2358,"North Macedonia",17,6782,"Enis Bardhi",15,"Left Center Midfield"
"395",3788758,2358,"North Macedonia",10,7146,"Goran Pandev",22,"Right Center Forward"
"396",3788758,2358,"North Macedonia",21,16535,"Eljif Elmas",24,"Left Center Forward"
"397",3788759,768,"England",1,3468,"Jordan Pickford",1,"Goalkeeper"
"398",3788759,768,"England",24,9550,"Reece James",2,"Right Back"
"399",3788759,768,"England",5,3244,"John Stones",3,"Right Center Back"
"400",3788759,768,"England",15,3323,"Tyrone Mings",5,"Left Center Back"
"401",3788759,768,"England",3,3382,"Luke Shaw",6,"Left Back"
"402",3788759,768,"England",4,3943,"Declan Rice",10,"Center Defensive Midfield"
"403",3788759,768,"England",14,4706,"Kalvin Phillips",13,"Right Center Midfield"
"404",3788759,768,"England",19,7843,"Mason Mount",15,"Left Center Midfield"
"405",3788759,768,"England",20,4354,"Philip Foden",17,"Right Wing"
"406",3788759,768,"England",10,3233,"Raheem Sterling",21,"Left Wing"
"407",3788759,768,"England",9,10955,"Harry Kane",23,"Center Forward"
"408",3788759,942,"Scotland",1,9645,"David Marshall",1,"Goalkeeper"
"409",3788759,942,"Scotland",4,3620,"Scott McTominay",3,"Right Center Back"
"410",3788759,942,"Scotland",5,9481,"Grant Hanley",4,"Center Back"
"411",3788759,942,"Scotland",6,10540,"Kieran Tierney",5,"Left Center Back"
"412",3788759,942,"Scotland",2,9048,"Stephen O""Donnell",7,"Right Wing Back"
"413",3788759,942,"Scotland",3,3655,"Andrew Robertson",8,"Left Wing Back"
"414",3788759,942,"Scotland",23,31067,"Billy Gilmour",9,"Right Defensive Midfield"
"415",3788759,942,"Scotland",8,10534,"Callum McGregor",11,"Left Defensive Midfield"
"416",3788759,942,"Scotland",7,9974,"John McGinn",19,"Center Attacking Midfield"
"417",3788759,942,"Scotland",10,9466,"Che Adams",22,"Right Center Forward"
"418",3788759,942,"Scotland",9,29571,"Lyndon Dykes",24,"Left Center Forward"
"419",3788760,785,"Croatia",1,16531,"Dominik Livakovic",1,"Goalkeeper"
"420",3788760,785,"Croatia",2,5461,"Šime Vrsaljko",2,"Right Back"
"421",3788760,785,"Croatia",6,3471,"Dejan Lovren",3,"Right Center Back"
"422",3788760,785,"Croatia",21,5468,"Domagoj Vida",5,"Left Center Back"
"423",3788760,785,"Croatia",25,33018,"Joško Gvardiol",6,"Left Back"
"424",3788760,785,"Croatia",10,5463,"Luka Modric",13,"Right Center Midfield"
"425",3788760,785,"Croatia",8,5456,"Mateo Kovacic",15,"Left Center Midfield"
"426",3788760,785,"Croatia",4,5474,"Ivan Perišic",17,"Right Wing"
"427",3788760,785,"Croatia",9,5460,"Andrej Kramaric",19,"Center Attacking Midfield"
"428",3788760,785,"Croatia",7,8946,"Josip Brekalo",21,"Left Wing"
"429",3788760,785,"Croatia",17,5465,"Ante Rebic",23,"Center Forward"
"430",3788760,912,"Czech Republic",1,11541,"Tomáš Vaclík",1,"Goalkeeper"
"431",3788760,912,"Czech Republic",5,16570,"Vladimír Coufal",2,"Right Back"
"432",3788760,912,"Czech Republic",3,30328,"Ondrej Celustka",3,"Right Center Back"
"433",3788760,912,"Czech Republic",6,13197,"Tomáš Kalas",5,"Left Center Back"
"434",3788760,912,"Czech Republic",18,4875,"Jan Boril",6,"Left Back"
"435",3788760,912,"Czech Republic",9,16469,"Tomáš Holeš",13,"Right Center Midfield"
"436",3788760,912,"Czech Republic",15,4870,"Tomáš Soucek",15,"Left Center Midfield"
"437",3788760,912,"Czech Republic",12,16472,"Lukáš Masopust",17,"Right Wing"
"438",3788760,912,"Czech Republic",8,8579,"Vladimír Darida",19,"Center Attacking Midfield"
"439",3788760,912,"Czech Republic",14,8095,"Jakub Jankto",21,"Left Wing"
"440",3788760,912,"Czech Republic",10,7044,"Patrik Schick",23,"Center Forward"
"441",3788761,790,"Sweden",1,5622,"Robin Olsen",1,"Goalkeeper"
"442",3788761,790,"Sweden",2,5612,"Mikael Lustig",2,"Right Back"
"443",3788761,790,"Sweden",3,3702,"Victor Nilsson Lindelöf",3,"Right Center Back"
"444",3788761,790,"Sweden",24,26875,"Marcus Andreas Danielsson",5,"Left Center Back"
"445",3788761,790,"Sweden",6,5621,"Ludwig Augustinsson",6,"Left Back"
"446",3788761,790,"Sweden",7,5617,"Sebastian Larsson",12,"Right Midfield"
"447",3788761,790,"Sweden",20,23444,"Kristoffer Olsson",13,"Right Center Midfield"
"448",3788761,790,"Sweden",8,5624,"Albin Ekdal",15,"Left Center Midfield"
"449",3788761,790,"Sweden",10,5625,"Emil Peter Forsberg",16,"Left Midfield"
"450",3788761,790,"Sweden",9,11098,"Marcus Berg",22,"Right Center Forward"
"451",3788761,790,"Sweden",11,8819,"Alexander Isak",24,"Left Center Forward"
"452",3788761,908,"Slovakia",1,3711,"Martin Dúbravka",1,"Goalkeeper"
"453",3788761,908,"Slovakia",2,9722,"Peter Pekarík",2,"Right Back"
"454",3788761,908,"Slovakia",5,30397,"Lubomír Šatka",3,"Right Center Back"
"455",3788761,908,"Slovakia",14,6990,"Milan Škriniar",5,"Left Center Back"
"456",3788761,908,"Slovakia",15,4421,"Tomáš Hubocan",6,"Left Back"
"457",3788761,908,"Slovakia",19,10919,"Juraj Kucka",13,"Right Center Midfield"
"458",3788761,908,"Slovakia",13,16041,"Patrik Hrošovský",15,"Left Center Midfield"
"459",3788761,908,"Slovakia",24,28044,"Martin Koscelník",17,"Right Wing"
"460",3788761,908,"Slovakia",17,7025,"Marek Hamšík",19,"Center Attacking Midfield"
"461",3788761,908,"Slovakia",20,16307,"Róbert Mak",21,"Left Wing"
"462",3788761,908,"Slovakia",8,8967,"Ondrej Duda",23,"Center Forward"
"463",3788762,772,"Spain",23,11748,"Unai Simón Mendibil",1,"Goalkeeper"
"464",3788762,772,"Spain",6,6840,"Marcos Llorente Moreno",2,"Right Back"
"465",3788762,772,"Spain",24,4353,"Aymeric Laporte",3,"Right Center Back"
"466",3788762,772,"Spain",4,6892,"Pau Francisco Torres",5,"Left Center Back"
"467",3788762,772,"Spain",18,5211,"Jordi Alba Ramos",6,"Left Back"
"468",3788762,772,"Spain",16,6765,"Rodrigo Hernández Cascante",10,"Center Defensive Midfield"
"469",3788762,772,"Spain",8,5199,"Jorge Resurrección Merodio",13,"Right Center Midfield"
"470",3788762,772,"Spain",26,30486,"Pedro González López",15,"Left Center Midfield"
"471",3788762,772,"Spain",9,6766,"Gerard Moreno Balaguero",17,"Right Wing"
"472",3788762,772,"Spain",19,16532,"Daniel Olmo Carvajal",21,"Left Wing"
"473",3788762,772,"Spain",7,3477,"Álvaro Borja Morata Martín",23,"Center Forward"
"474",3788762,789,"Poland",1,5669,"Wojciech Szczesny",1,"Goalkeeper"
"475",3788762,789,"Poland",18,5673,"Bartosz Bereszynski",3,"Right Center Back"
"476",3788762,789,"Poland",15,3034,"Kamil Glik",4,"Center Back"
"477",3788762,789,"Poland",5,4626,"Jan Bednarek",5,"Left Center Back"
"478",3788762,789,"Poland",21,4673,"Kamil Józwiak",7,"Right Wing Back"
"479",3788762,789,"Poland",26,8737,"Tymoteusz Puchacz",8,"Left Wing Back"
"480",3788762,789,"Poland",20,5660,"Piotr Zielinski",10,"Center Defensive Midfield"
"481",3788762,789,"Poland",14,9622,"Mateusz Andrzej Klich",13,"Right Center Midfield"
"482",3788762,789,"Poland",16,29480,"Jakub Moder",15,"Left Center Midfield"
"483",3788762,789,"Poland",11,8836,"Karol Swiderski",22,"Right Center Forward"
"484",3788762,789,"Poland",9,5668,"Robert Lewandowski",24,"Left Center Forward"
"485",3788763,916,"Hungary",1,8524,"Péter Gulácsi",1,"Goalkeeper"
"486",3788763,916,"Hungary",21,31887,"Endre Botka",3,"Right Center Back"
"487",3788763,916,"Hungary",6,8509,"Willi Orban",4,"Center Back"
"488",3788763,916,"Hungary",4,46376,"Attila Szalai",5,"Left Center Back"
"489",3788763,916,"Hungary",7,16741,"Loïc Négo",7,"Right Wing Back"
"490",3788763,916,"Hungary",5,11268,"Attila Fiola",8,"Left Wing Back"
"491",3788763,916,"Hungary",8,7162,"Ádám Nagy",10,"Center Defensive Midfield"
"492",3788763,916,"Hungary",15,16502,"László Kleinheisler",13,"Right Center Midfield"
"493",3788763,916,"Hungary",13,42822,"András Schäfer",15,"Left Center Midfield"
"494",3788763,916,"Hungary",20,19316,"Roland Sallai",22,"Right Center Forward"
"495",3788763,916,"Hungary",9,8407,"Ádám Szalai",24,"Left Center Forward"
"496",3788763,771,"France",1,3099,"Hugo Lloris",1,"Goalkeeper"
"497",3788763,771,"France",2,5476,"Benjamin Pavard",2,"Right Back"
"498",3788763,771,"France",4,5485,"Raphaël Varane",3,"Right Center Back"
"499",3788763,771,"France",3,2999,"Presnel Kimpembe",5,"Left Center Back"
"500",3788763,771,"France",18,6849,"Lucas Digne",6,"Left Back"
"501",3788763,771,"France",13,3961,"N''Golo Kanté",10,"Center Defensive Midfield"
"502",3788763,771,"France",6,20004,"Paul Pogba",13,"Right Center Midfield"
"503",3788763,771,"France",14,3026,"Adrien Rabiot",15,"Left Center Midfield"
"504",3788763,771,"France",7,5487,"Antoine Griezmann",17,"Right Wing"
"505",3788763,771,"France",10,3009,"Kylian Mbappé Lottin",21,"Left Wing"
"506",3788763,771,"France",19,19677,"Karim Benzema",23,"Center Forward"
"507",3788764,780,"Portugal",1,5205,"Rui Pedro dos Santos Patrício",1,"Goalkeeper"
"508",3788764,780,"Portugal",2,6374,"Nélson Cabral Semedo",2,"Right Back"
"509",3788764,780,"Portugal",3,20016,"Kléper Laveran Lima Ferreira",3,"Right Center Back"
"510",3788764,780,"Portugal",4,5206,"Rúben Santos Gato Alves Dias",5,"Left Center Back"
"511",3788764,780,"Portugal",5,5209,"Raphaël Adelino José Guerreiro",6,"Left Back"
"512",3788764,780,"Portugal",13,13621,"Danilo Luís Hélio Pereira",10,"Center Defensive Midfield"
"513",3788764,780,"Portugal",10,3193,"Bernardo Mota Veiga de Carvalho e Silva",12,"Right Midfield"
"514",3788764,780,"Portugal",11,5204,"Bruno Miguel Borges Fernandes",13,"Right Center Midfield"
"515",3788764,780,"Portugal",14,5214,"William Silva de Carvalho",15,"Left Center Midfield"
"516",3788764,780,"Portugal",21,9929,"Diogo José Teixeira da Silva",16,"Left Midfield"
"517",3788764,780,"Portugal",7,5207,"Cristiano Ronaldo dos Santos Aveiro",23,"Center Forward"
"518",3788764,770,"Germany",1,5570,"Manuel Neuer",1,"Goalkeeper"
"519",3788764,770,"Germany",4,8808,"Matthias Ginter",3,"Right Center Back"
"520",3788764,770,"Germany",5,5572,"Mats Hummels",4,"Center Back"
"521",3788764,770,"Germany",2,3167,"Antonio Rüdiger",5,"Left Center Back"
"522",3788764,770,"Germany",6,5579,"Joshua Kimmich",7,"Right Wing Back"
"523",3788764,770,"Germany",20,6985,"Robin Gosens",8,"Left Wing Back"
"524",3788764,770,"Germany",21,10287,"Ilkay Gündogan",9,"Right Defensive Midfield"
"525",3788764,770,"Germany",8,5574,"Toni Kroos",11,"Left Defensive Midfield"
"526",3788764,770,"Germany",25,5562,"Thomas Müller",18,"Right Attacking Midfield"
"527",3788764,770,"Germany",7,8966,"Kai Havertz",20,"Left Attacking Midfield"
"528",3788764,770,"Germany",10,8400,"Serge Gnabry",23,"Center Forward"
"529",3788765,773,"Switzerland",1,5550,"Yann Sommer",1,"Goalkeeper"
"530",3788765,773,"Switzerland",4,8814,"Nico Elvedi",3,"Right Center Back"
"531",3788765,773,"Switzerland",5,5549,"Manuel Obafemi Akanji",4,"Center Back"
"532",3788765,773,"Switzerland",13,5544,"Ricardo Iván Rodríguez Araya",5,"Left Center Back"
"533",3788765,773,"Switzerland",3,7796,"Silvan Widmer",7,"Right Wing Back"
"534",3788765,773,"Switzerland",14,5548,"Steven Zuber",8,"Left Wing Back"
"535",3788765,773,"Switzerland",8,6983,"Remo Freuler",9,"Right Defensive Midfield"
"536",3788765,773,"Switzerland",10,3500,"Granit Xhaka",11,"Left Defensive Midfield"
"537",3788765,773,"Switzerland",23,3533,"Xherdan Shaqiri",19,"Center Attacking Midfield"
"538",3788765,773,"Switzerland",9,5543,"Haris Seferovic",22,"Right Center Forward"
"539",3788765,773,"Switzerland",7,5545,"Breel-Donald Embolo",24,"Left Center Forward"
"540",3788765,909,"Turkey",23,30357,"Ugurcan Çakir",1,"Goalkeeper"
"541",3788765,909,"Turkey",2,10349,"Mehmet Zeki Çelik",2,"Right Back"
"542",3788765,909,"Turkey",3,23558,"Merih Demiral",3,"Right Center Back"
"543",3788765,909,"Turkey",4,8963,"Caglar Söyüncü",5,"Left Center Back"
"544",3788765,909,"Turkey",25,10826,"Mert Müldür",6,"Left Back"
"545",3788765,909,"Turkey",22,12293,"Kaan Ayhan",10,"Center Defensive Midfield"
"546",3788765,909,"Turkey",7,6971,"Cengiz Ünder",12,"Right Midfield"
"547",3788765,909,"Turkey",6,11088,"Ozan Tufan",13,"Right Center Midfield"
"548",3788765,909,"Turkey",21,30311,"Irfan Can Kahveci",15,"Left Center Midfield"
"549",3788765,909,"Turkey",10,7039,"Hakan Çalhanoglu",16,"Left Midfield"
"550",3788765,909,"Turkey",17,11086,"Burak Yilmaz",23,"Center Forward"
"551",3788766,914,"Italy",21,7036,"Gianluigi Donnarumma",1,"Goalkeeper"
"552",3788766,914,"Italy",25,7002,"Rafael Tolói",2,"Right Back"
"553",3788766,914,"Italy",19,7173,"Leonardo Bonucci",3,"Right Center Back"
"554",3788766,914,"Italy",23,7480,"Alessandro Bastoni",5,"Left Center Back"
"555",3788766,914,"Italy",13,4355,"Emerson Palmieri dos Santos",6,"Left Back"
"556",3788766,914,"Italy",8,7024,"Jorge Luiz Frello Filho",10,"Center Defensive Midfield"
"557",3788766,914,"Italy",12,11601,"Matteo Pessina",13,"Right Center Midfield"
"558",3788766,914,"Italy",6,3166,"Marco Verratti",15,"Left Center Midfield"
"559",3788766,914,"Italy",20,7777,"Federico Bernardeschi",17,"Right Wing"
"560",3788766,914,"Italy",14,7156,"Federico Chiesa",21,"Left Wing"
